LOC_ID,website,google_rating,google_reviews_count,google_maps_url,google_phone,google_hours_mon,google_hours_tue,google_hours_wed,google_hours_thu,google_hours_fri,google_hours_sat,google_hours_sun,google_photo_url,google_place_id,match_confidence,food_info,surveillance_cameras,religious_affiliation
1309,https://www.tenderlovingcare.ca/,3.0,7.0,https://maps.google.com/?cid=18222266687483525908,(416) 248-5401,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJIaIAWdswK4gRFLvjrQF_4vw,high,,,
1324,,3.4,14,https://maps.google.com/?cid=4633629935002596545,(416) 751-0664,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJCxlkKN3R1IkRwTRyOOD1TUA,high,,,
1328,https://lefca.org/child-care/all-child-care-centres/donald-c-macdonald-child-care-centre,,,https://maps.google.com/?cid=11319913180328791139,(416) 769-2328,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJk7rYdpIxK4gRY4zC4Q9pGJ0,high,,,
1335,https://www.blaydondaycare.com/home.html,5.0,2.0,https://maps.google.com/?cid=15524977897325935697,(416) 638-1461,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,Closed,Closed,,ChIJwcTwr5AxK4gRUTzniyTNc9c,high,,,
1336,https://lefca.org/childcare-main/child-care-centres,5,1,https://maps.google.com/?cid=17420114770760349576,(416) 566-5808,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJq6qq9Y8zK4gRiLe0mRauwPE,high,,,
1339,,3.4,14.0,https://maps.google.com/?cid=4633629935002596545,(416) 751-0664,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJCxlkKN3R1IkRwTRyOOD1TUA,high,,,
1340,https://centraleglintonchildrenscentre.com/,4.5,11.0,https://maps.google.com/?cid=4910918649396524160,(416) 440-0383,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJNzWYki8zK4gRgPQeEn4WJ0Q,high,,,
1347,https://schoolweb.tdsb.on.ca/johnmccrae,,,https://maps.google.com/?cid=7762291002964276498,(416) 396-6395,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJqxGx6yvQ1IkREnXlcooyuWs,high,,,
1348,https://schoolweb.tdsb.on.ca/brookhaven/,,,https://maps.google.com/?cid=8741951939154670433,(416) 395-2110,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJDT_BzTgxK4gRYfPZyPimUXk,high,,,
1350,https://www.terrytan.ca/,4.8,16.0,https://maps.google.com/?cid=5872618761735404802,(416) 621-4822,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ1SKIcxk4K4gRAn2IOqa7f1E,high,,,
1351,http://www.cfel.ca/,4.2,15.0,https://maps.google.com/?cid=1082112978356511260,(416) 291-0304,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJkVxTLS3S1IkRHKLHQQVwBA8,high,,,
1356,http://www.vincentmassey.com/,,,https://maps.google.com/?cid=15203743811160886665,(416) 252-3304,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJsxn7ZjhIK4gRic1JgHGM_tI,high,,,
1360,http://immanuelchildcare.ca/,4.5,19,https://maps.google.com/?cid=8778907483624831571,(416) 293-9361,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJu5h9Wg_R1IkRU_p5_dfx1Hk,high,,,
1361,https://www.dandylion.ca/,4.2,5.0,https://maps.google.com/?cid=8040184093457296522,(416) 469-0091,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJU7729IfM1IkRiqxEk9V4lG8,high,,,
1367,,5.0,1.0,https://maps.google.com/?cid=12980285658978503952,(416) 298-6092,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJBZ89zrDR1IkREM2Cygg9I7Q,high,,,
1371,https://www.knobhilldaynursery.org/,4.9,17.0,https://maps.google.com/?cid=9339393620202527509,(416) 439-9864,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJHxg9UNLR1IkRFZu47QMxnIE,high,,,
1372,https://tngcommunityto.org/,4.4,74.0,https://maps.google.com/?cid=509779292682893125,(416) 925-4363,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,8:30 AM – 6:00 PM,Closed,Closed,,ChIJqVPBnEjL1IkRRbc21pAZEwc,high,,,
1373,http://calicosaintschildcare.com/,4.1,7.0,https://maps.google.com/?cid=2699450772830838114,(416) 741-8499,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ-XFUnLoxK4gRYl088yxgdiU,high,,,
1374,http://www.cfel.ca/,3.4,8,https://maps.google.com/?cid=4539188618081339289,(416) 663-4431,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ____0CwwK4gRmQc8nf9v_j4,high,,,
1379,http://davisvillecare.com/,5.0,4.0,https://maps.google.com/?cid=11113955912767938396,(416) 489-2620,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJq6qq9Y8zK4gRXJ_itQS0PJo,high,,,
1381,http://www.centroclintondaycare.ca/,5,5,https://maps.google.com/?cid=1200729712926961762,(416) 537-5841,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJY7WPjO00K4gRYrBE6k_ZqRA,high,,,
1383,http://kimbercroft.com/,5.0,19.0,https://maps.google.com/?cid=1473019900238881003,(416) 321-1694,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJezEtUnDR1IkR6-DRfMs3cRQ,high,,,
1391,https://bradfordprogresschildcare.ca/,3.8,19.0,https://maps.google.com/?cid=9998296753591055952,(416) 291-3368,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJi_-j5I7R1IkRUHa8lOwVwYo,high,,,
1395,http://www.tamarackdaycare.com/,3.5,16.0,https://maps.google.com/?cid=10665029824805062565,(416) 293-3152,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJa4DN61jR1IkRpcdzsh7MAZQ,high,,,
1396,https://www.mothercraft.ca/,3.9,9,https://maps.google.com/?cid=9971110055566963935,(416) 920-3515 ext. 5115,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJScujkEQzK4gR3_RkLsR_YIo,high,,,
1402,,4.9,19,https://maps.google.com/?cid=6771283587782881060,(416) 724-1462,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJWbX_1LPQ1IkRJC87G4xu-F0,high,,,
1413,,3.5,2.0,https://maps.google.com/?cid=14536157761380887312,,,,,,,,,,ChIJ_TLWRwA7K4gRECsl1nfOusk,high,,,
1414,https://www.centennialcollege.ca/programs-courses/full-time/early-childhood-education-progress/,3.9,12.0,https://maps.google.com/?cid=11460616943932422309,(416) 289-5104,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJR3PucWfM1IkRpTjquWNKDJ8,high,,,
1420,https://castforkids.com/,5,6,https://maps.google.com/?cid=8312619018538158372,(416) 638-4487,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ4cG7TOsxK4gRJIkfifRaXHM,high,,,
1425,,5,6,https://maps.google.com/?cid=16033576687364810148,(416) 497-7016,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJWawv7DnS1IkRpCVdMQy1gt4,high,,,
1426,,5,8,https://maps.google.com/?cid=13095534789846340109,(416) 749-0415,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ0wQ3DJk6K4gRDZKPHIKvvLU,high,,,
1430,http://www.nyad.org/,5.0,1.0,https://maps.google.com/?cid=14786229745787714125,(416) 759-7648,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJs9pKNsHR1IkRTbr97Jw9M80,high,,,
1434,http://championschildrenscentre.ca/,4.4,8,https://maps.google.com/?cid=2824123779526973514,(416) 467-5983,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJkyC2h6nN1IkRSlhwWJ1NMSc,high,,,
1439,,3.2,24,https://maps.google.com/?cid=14515808762361476326,(416) 759-1965,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ3e9t__zN1IkR5vQOTCmDcsk,high,,,
1440,https://petitpearson.ca/,4.2,13.0,https://maps.google.com/?cid=10365476051745383358,(416) 222-2769,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJXUcRENYsK4gRviMa6IyR2Y8,high,,,
1445,http://www.icsg.ca/,3.9,21,https://maps.google.com/?cid=6119128956173502103,(416) 633-8831,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJyXGlaA8yK4gRl0aHd12D61Q,high,,,
1448,,4.8,15.0,https://maps.google.com/?cid=14852934430644614915,(416) 266-5835,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJjQsmniTO1IkRA7e9ois5IM4,high,,,
1452,http://www.cfel.ca/,2.4,17.0,https://maps.google.com/?cid=14467230758404066545,(416) 686-6445,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ-_o_M5zO1IkR8YxHXrntxcg,high,,,
1453,https://daycareconnection.net/,3.7,3,https://maps.google.com/?cid=4112114919329454786,(416) 694-9444,,,,,,,,,ChIJ5U2aUnDM1IkRwlo3crsqETk,high,,,
1454,https://schoolweb.tdsb.on.ca/foresthillps/dunloe-childrens-centre,,,https://maps.google.com/?cid=8160324239265050048,(416) 483-6559,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJBdUIiW0zK4gRwC1nDalLP3E,high,,,
1458,,5,6,https://maps.google.com/?cid=520720972996620064,(416) 650-5355,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ--l2BLgtK4gRIC-PTvf4OQc,high,,,
1460,http://www.edukids.ca/,3.9,27.0,https://maps.google.com/?cid=18218824843216935573,(416) 267-9677,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJJw2V_j3Q1IkRldoB3apE1vw,high,,,
1462,https://hpcc.ca/,4.7,13.0,https://maps.google.com/?cid=12535925794121737364,(416) 532-3945,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJaWuVFzQ0K4gRlGRIcReO-K0,high,,,
1466,https://heartbeatz.ca/,5.0,42.0,https://maps.google.com/?cid=6359541623026273763,(416) 267-6293,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJrVrm39fP1IkR483KbmmhQVg,high,,,
1467,,5.0,2.0,https://maps.google.com/?cid=15910458645930235151,(416) 694-9572,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJQ0GfJm7M1IkRD9U2XNdNzdw,high,,,
1477,http://www.yongehearts.ca/,4.6,21.0,https://maps.google.com/?cid=5736077434566653977,(416) 730-8898,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJqcVjwHEtK4gRGbh6Iwmkmk8,high,,,
1482,http://www.easttorontovillage.com/,4.0,8.0,https://maps.google.com/?cid=8715805181646035174,(416) 694-1733,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJf8KJtxvM1IkR5liFZ6LC9Hg,high,,,
1484,https://www.phoenixchildcentre.ca/,4.0,2.0,https://maps.google.com/?cid=14117275086365094195,(416) 492-8888,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,,ChIJUaDaThzT1IkRM3FD_-Si6sM,high,,,
1486,https://earlycare.ca/,3.7,11.0,https://maps.google.com/?cid=9689767836961511118,(416) 261-5048,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJaywvAhnQ1IkRzpYYVoL4eIY,high,,,
1488,,4.0,21.0,https://maps.google.com/?cid=11775579865450693932,(416) 492-1109,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJZ-fIZOXS1IkRLEVueH9Da6M,high,,,
1491,https://www.boutsdchoux.com/,3.9,7.0,https://maps.google.com/?cid=15794662476010772535,(416) 960-9929,,,,,,,,,ChIJb8-zulPL1IkRN1jQldbpMds,high,,,
1495,https://www.pleasantchildcare.ca/,4.6,11,https://maps.google.com/?cid=3637888401226283352,(416) 733-2280,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ4YP78K4tK4gRWDmb_zlgfDI,high,,,
1496,http://www.mainsquaredaycare.com/,4.9,10.0,https://maps.google.com/?cid=15248064155685042529,(416) 691-3909,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJefnAJxjM1IkRYTn5148BnNM,high,,,
1498,http://mcmurrichsprouts.com/,5.0,1.0,https://maps.google.com/?cid=15116431401301325776,(416) 656-7957,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJgXYFTnk0K4gR0Dcg6kRayNE,high,,,
1500,https://www.fbccp.ca/,4,4,https://maps.google.com/?cid=13124832035236358418,(416) 633-8420,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJLR4lF0AyK4gREinunDLFJLY,high,,,
1504,http://www.uppercanadachildcare.com/locations/1-fenside-childrens-centre-open.html,4.7,9.0,https://maps.google.com/?cid=11766921745961647371,(416) 444-2441,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJz_KnKmHS1IkRC_3c7_uATKM,high,,,
1507,http://www.cougarcourtchildcare.ca/,4.4,30.0,https://maps.google.com/?cid=6423728284864277580,(416) 266-9755,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJKfas6RvQ1IkRTOz2ONeqJVk,high,,,
1509,https://earlycare.ca/,3.7,11.0,https://maps.google.com/?cid=9689767836961511118,(416) 261-5048,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJaywvAhnQ1IkRzpYYVoL4eIY,high,,,
1520,,4.4,16.0,https://maps.google.com/?cid=16476869253089369012,(416) 261-5741,7:15 AM – 5:45 PM,7:15 AM – 5:45 PM,7:15 AM – 5:45 PM,7:15 AM – 5:45 PM,7:15 AM – 5:45 PM,Closed,Closed,,ChIJewOChT3O1IkRtJvymEmZqeQ,high,,,
1521,https://cliffwoodchildcare.ca/,3.9,11.0,https://maps.google.com/?cid=13016977235578705320,(416) 490-8848,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJ7SnXrT_T1IkRqNUDMNSXpbQ,high,,,
1522,,3.8,10.0,https://maps.google.com/?cid=7570399562357421485,(416) 225-8778,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJV0MPwSQtK4gRrTUW0kp2D2k,high,,,
1525,http://hilltopdaycare.ca/,4.2,10.0,https://maps.google.com/?cid=1316846728162608814,(416) 266-1085,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJVVUZwkLO1IkRrobETx9hRhI,high,,,
1529,,3.7,3.0,https://maps.google.com/?cid=12221908338880886973,(416) 415-2505,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJ0c6-ssI0K4gRvThhOOHwnKk,high,,,
1531,,2.8,6.0,https://maps.google.com/?cid=5864120744733926822,(416) 698-0069,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJ936zS6LO1IkRpmXddb-KYVE,high,,,
1533,https://schoolweb.tdsb.on.ca/johnaleslie,,,https://maps.google.com/?cid=5762849172400331702,(416) 396-6380,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJJfqcvk3O1IkRtlsTF8rA-U8,high,,,
1536,https://www.toronto.ca/data/children/dmc/webreg/gcreg1536.html,5.0,4.0,https://maps.google.com/?cid=3381641906496284773,(416) 781-9493,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ1eWR3q8zK4gRZShJsmUB7i4,high,,,
1538,,4.1,23.0,https://maps.google.com/?cid=16881101313763981437,(416) 759-4525,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJgfHG1hbO1IkRfThIeDS4Reo,high,,,
1539,http://www.friendsdaycare.ca/,5.0,11.0,https://maps.google.com/?cid=13940237604877309504,(416) 922-7022,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJfdbHR6M0K4gRQBZBOz6sdcE,high,,,
1544,http://krcnaz.org/,4.9,10.0,https://maps.google.com/?cid=930908866580447135,(416) 269-5566,Closed,10:00 AM – 5:00 PM,10:00 AM – 5:00 PM,10:00 AM – 5:00 PM,10:00 AM – 2:30 PM,10:00 AM – 2:00 PM,8:00 AM – 5:00 PM,,ChIJDb-sqz_O1IkRn__Jlq5A6ww,high,,,
1547,,3.1,8.0,https://maps.google.com/?cid=13175666668538976220,(416) 266-9888,,,,,,,,,ChIJhxr5aEbO1IkR3Fc4AQdf2bY,high,,,
1548,http://ganyeladim.com/,4.1,9.0,https://maps.google.com/?cid=16100120002069504144,(416) 638-1796,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJrZI8BvYtK4gRkKCD_NYdb98,high,,,
1551,http://dvbc.com/community-services/childcare,4.8,17.0,https://maps.google.com/?cid=10617040019447121448,(416) 491-6485,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJrV1R_h3T1IkRKIZAbaVNV5M,high,,,
1554,http://www.torontocentralhealthline.ca/displayservice.aspx?id=134200,4.1,15.0,https://maps.google.com/?cid=11841253854477788993,(416) 424-2419,,,,,,,,,ChIJB1gBXqvN1IkRQadfm6SVVKQ,high,,,
1559,http://www.stmichaelsdaycare.com/,4.2,5.0,https://maps.google.com/?cid=17945248908513200799,(416) 392-5437,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJdzKezX8zK4gRn0rl5c1UCvk,high,,,
